"Date","Demographic_category","Administered_Dose1","Series_Complete_Yes","Administered_Dose1_pct_agegroup","Series_Complete_Pop_pct_agegroup","census"
"2021-02-12","Ages_75+_yrs",8448191,1810083,39.4,8.4,21438732
"2021-02-11","Ages_75+_yrs",8164625,1569980,38.1,7.3,21438732
"2021-02-10","Ages_75+_yrs",7917743,1393883,36.9,6.5,21438732
"2021-02-09","Ages_75+_yrs",7677473,1228207,35.8,5.7,21438732
"2021-02-08","Ages_75+_yrs",7523431,1149289,35.1,5.4,21438732
"2021-02-07","Ages_75+_yrs",7311525,1076797,34.1,5,21438732
"2021-02-06","Ages_75+_yrs",6981315,917960,32.6,4.3,21438732
"2021-02-05","Ages_75+_yrs",6599485,760313,30.8,3.5,21438732
"2021-02-04","Ages_75+_yrs",6310470,656871,29.4,3.1,21438732
"2021-02-03","Ages_75+_yrs",6044938,561901,28.2,2.6,21438732
"2021-02-02","Ages_75+_yrs",5837318,498610,27.2,2.3,21438732
"2021-02-01","Ages_75+_yrs",5688209,468957,26.5,2.2,21438732
"2021-01-31","Ages_75+_yrs",5426634,419456,25.3,2,21438732
"2021-01-30","Ages_75+_yrs",5067319,360975,23.6,1.7,21438732
"2021-01-29","Ages_75+_yrs",4684494,291086,21.9,1.4,21438732
"2021-01-28","Ages_75+_yrs",4322073,230220,20.2,1.1,21438732
"2021-01-27","Ages_75+_yrs",4015798,187233,18.7,0.9,21438732
"2021-01-26","Ages_75+_yrs",3770040,162961,17.6,0.8,21438732
"2021-01-25","Ages_75+_yrs",3589153,147796,16.7,0.7,21438732
"2021-01-24","Ages_75+_yrs",3333274,139122,15.5,0.6,21438732
"2021-01-23","Ages_75+_yrs",2981123,120679,13.9,0.6,21438732
"2021-01-22","Ages_75+_yrs",2622612,95185,12.2,0.4,21438732
"2021-01-21","Ages_75+_yrs",2304778,71268,10.8,0.3,21438732
"2021-01-20","Ages_75+_yrs",2091249,61465,9.8,0.3,21438732
"2021-01-19","Ages_75+_yrs",1906766,54797,8.9,0.3,21438732
"2021-01-18","Ages_75+_yrs",1798751,52003,8.4,0.2,21438732
"2021-01-17","Ages_75+_yrs",1641360,46854,7.7,0.2,21438732
"2021-01-16","Ages_75+_yrs",1427026,39203,6.7,0.2,21438732
"2021-01-15","Ages_75+_yrs",1193887,30758,5.6,0.1,21438732
"2021-01-14","Ages_75+_yrs",1003289,21650,4.7,0.1,21438732
"2021-01-13","Ages_75+_yrs",865851,16322,4,0.1,21438732
"2021-01-12","Ages_75+_yrs",743452,13072,3.5,0.1,21438732
"2021-01-11","Ages_75+_yrs",680183,11832,3.2,0.1,21438732
"2021-01-10","Ages_75+_yrs",616131,10577,2.9,0,21438732
"2021-01-09","Ages_75+_yrs",494629,7722,2.3,0,21438732
"2021-01-08","Ages_75+_yrs",406416,5260,1.9,0,21438732
"2021-01-07","Ages_75+_yrs",323475,3256,1.5,0,21438732
"2021-01-06","Ages_75+_yrs",265624,1128,1.2,0,21438732
"2021-01-05","Ages_75+_yrs",225444,828,1.1,0,21438732
"2021-01-04","Ages_75+_yrs",209714,805,1,0,21438732
"2021-01-03","Ages_75+_yrs",170424,694,0.8,0,21438732
"2021-01-02","Ages_75+_yrs",150386,599,0.7,0,21438732
"2021-01-01","Ages_75+_yrs",124562,461,0.6,0,21438732
"2020-12-31","Ages_75+_yrs",91173,303,0.4,0,21438732
"2020-12-30","Ages_75+_yrs",65296,222,0.3,0,21438732
"2020-12-29","Ages_75+_yrs",50088,137,0.2,0,21438732
"2020-12-28","Ages_75+_yrs",45467,112,0.2,0,21438732
"2020-12-27","Ages_75+_yrs",42817,97,0.2,0,21438732
"2020-12-26","Ages_75+_yrs",34296,82,0.2,0,21438732
"2020-12-25","Ages_75+_yrs",26840,54,0.1,0,21438732
"2020-12-24","Ages_75+_yrs",15307,38,0.1,0,21438732
"2020-12-23","Ages_75+_yrs",9520,21,0,0,21438732
"2020-12-22","Ages_75+_yrs",6663,11,0,0,21438732
"2020-12-21","Ages_75+_yrs",5279,10,0,0,21438732
"2020-12-20","Ages_75+_yrs",3881,9,0,0,21438732
"2020-12-19","Ages_75+_yrs",1848,6,0,0,21438732
"2020-12-18","Ages_75+_yrs",646,4,0,0,21438732
"2020-12-17","Ages_75+_yrs",126,0,0,0,21438732
"2020-12-16","Ages_75+_yrs",4,0,0,0,21438732
"2021-05-19","Ages_65-74_yrs",25571646,21995046,86.2,74.2,29660538
"2021-05-18","Ages_65-74_yrs",25536413,21931628,86.1,73.9,29660538
"2021-05-17","Ages_65-74_yrs",25511667,21897440,86,73.8,29660538
"2021-05-16","Ages_65-74_yrs",25486185,21860864,85.9,73.7,29660538
"2021-05-15","Ages_65-74_yrs",25441884,21798337,85.8,73.5,29660538
"2021-05-14","Ages_65-74_yrs",25385003,21711169,85.6,73.2,29660538
"2021-05-13","Ages_65-74_yrs",25342108,21638697,85.4,73,29660538
"2021-05-12","Ages_65-74_yrs",25293043,21557255,85.3,72.7,29660538
"2021-05-11","Ages_65-74_yrs",25257265,21497459,85.2,72.5,29660538
"2021-05-10","Ages_65-74_yrs",25220741,21449430,85,72.3,29660538
"2021-05-09","Ages_65-74_yrs",25182356,21392575,84.9,72.1,29660538
"2021-05-08","Ages_65-74_yrs",25132376,21308157,84.7,71.8,29660538
"2021-05-07","Ages_65-74_yrs",25070448,21207528,84.5,71.5,29660538
"2021-05-06","Ages_65-74_yrs",24984203,21076493,84.2,71.1,29660538
"2021-05-05","Ages_65-74_yrs",24810560,20912161,83.6,70.5,29660538
"2021-05-04","Ages_65-74_yrs",24760044,20837488,83.5,70.3,29660538
"2021-05-03","Ages_65-74_yrs",24734491,20800710,83.4,70.1,29660538
"2021-05-02","Ages_65-74_yrs",24711796,20762376,83.3,70,29660538
"2021-05-01","Ages_65-74_yrs",24665071,20681285,83.2,69.7,29660538
"2021-04-30","Ages_65-74_yrs",24580796,20542892,82.9,69.3,29660538
"2021-04-29","Ages_65-74_yrs",24503433,20417860,82.6,68.8,29660538
"2021-04-28","Ages_65-74_yrs",24425171,20294595,82.3,68.4,29660538
"2021-04-27","Ages_65-74_yrs",24367775,20196008,82.2,68.1,29660538
"2021-04-26","Ages_65-74_yrs",24327919,20137653,82,67.9,29660538
"2021-04-25","Ages_65-74_yrs",24278893,20063133,81.9,67.6,29660538
"2021-04-24","Ages_65-74_yrs",24213965,19940823,81.6,67.2,29660538
"2021-04-23","Ages_65-74_yrs",24126626,19774317,81.3,66.7,29660538
"2021-04-22","Ages_65-74_yrs",24032002,19593484,81,66.1,29660538
"2021-04-21","Ages_65-74_yrs",23956446,19446778,80.8,65.6,29660538
"2021-04-20","Ages_65-74_yrs",23885699,19308496,80.5,65.1,29660538
"2021-04-19","Ages_65-74_yrs",23823990,19228566,80.3,64.8,29660538
"2021-04-18","Ages_65-74_yrs",23780108,19130801,80.2,64.5,29660538
"2021-04-17","Ages_65-74_yrs",23685801,18933375,79.9,63.8,29660538
"2021-04-16","Ages_65-74_yrs",23583793,18713085,79.5,63.1,29660538
"2021-04-15","Ages_65-74_yrs",23445039,18459719,79,62.2,29660538
"2021-04-14","Ages_65-74_yrs",23330938,18243995,78.7,61.5,29660538
"2021-04-13","Ages_65-74_yrs",23183897,18048730,78.2,60.9,29660538
"2021-04-12","Ages_65-74_yrs",23105703,17905818,77.9,60.4,29660538
"2021-04-11","Ages_65-74_yrs",23014857,17734928,77.6,59.8,29660538
"2021-04-10","Ages_65-74_yrs",22890883,17468859,77.2,58.9,29660538
"2021-04-09","Ages_65-74_yrs",22719271,17123140,76.6,57.7,29660538
"2021-04-08","Ages_65-74_yrs",22566498,16816968,76.1,56.7,29660538
"2021-04-07","Ages_65-74_yrs",22432038,16520118,75.6,55.7,29660538
"2021-04-06","Ages_65-74_yrs",22321313,16257997,75.3,54.8,29660538
"2021-04-05","Ages_65-74_yrs",22069286,15624752,74.4,52.7,29660538
"2021-04-04","Ages_65-74_yrs",22067816,15619169,74.4,52.7,29660538
"2021-04-03","Ages_65-74_yrs",22063842,15608479,74.4,52.6,29660538
"2021-04-02","Ages_65-74_yrs",21891118,15189900,73.8,51.2,29660538
"2021-04-01","Ages_65-74_yrs",21663969,14749950,73,49.7,29660538
"2021-03-31","Ages_65-74_yrs",21500461,14357145,72.5,48.4,29660538
"2021-03-30","Ages_65-74_yrs",21361171,14041208,72,47.3,29660538
"2021-03-29","Ages_65-74_yrs",21283319,13831433,71.8,46.6,29660538
"2021-03-28","Ages_65-74_yrs",21168794,13551861,71.4,45.7,29660538
"2021-03-27","Ages_65-74_yrs",20992215,13131603,70.8,44.3,29660538
"2021-03-26","Ages_65-74_yrs",20772859,12695164,70,42.8,29660538
"2021-03-25","Ages_65-74_yrs",20530299,12306873,69.2,41.5,29660538
"2021-03-24","Ages_65-74_yrs",20320044,11995190,68.5,40.4,29660538
"2021-03-23","Ages_65-74_yrs",20116604,11728690,67.8,39.5,29660538
"2021-03-22","Ages_65-74_yrs",19948820,11542057,67.3,38.9,29660538
"2021-03-21","Ages_65-74_yrs",19792999,11299244,66.7,38.1,29660538
"2021-03-20","Ages_65-74_yrs",19541485,10938949,65.9,36.9,29660538
"2021-03-19","Ages_65-74_yrs",19257954,10554397,64.9,35.6,29660538
"2021-03-18","Ages_65-74_yrs",18997177,10207321,64,34.4,29660538
"2021-03-17","Ages_65-74_yrs",18729911,9856395,63.1,33.2,29660538
"2021-03-16","Ages_65-74_yrs",18480765,9554740,62.3,32.2,29660538
"2021-03-15","Ages_65-74_yrs",18301601,9320900,61.7,31.4,29660538
"2021-03-14","Ages_65-74_yrs",18063214,9031988,60.9,30.5,29660538
"2021-03-13","Ages_65-74_yrs",17729544,8675179,59.8,29.2,29660538
"2021-03-12","Ages_65-74_yrs",17227490,8241382,58.1,27.8,29660538
"2021-03-11","Ages_65-74_yrs",16838260,7804604,56.8,26.3,29660538
"2021-03-10","Ages_65-74_yrs",16474008,7461154,55.5,25.2,29660538
"2021-03-09","Ages_65-74_yrs",16152497,7212254,54.5,24.3,29660538
"2021-03-08","Ages_65-74_yrs",15915702,7050868,53.7,23.8,29660538
"2021-03-07","Ages_65-74_yrs",15647064,6827226,52.8,23,29660538
"2021-03-06","Ages_65-74_yrs",15227851,6493390,51.3,21.9,29660538
"2021-03-05","Ages_65-74_yrs",14691149,6128814,49.5,20.7,29660538
"2021-03-04","Ages_65-74_yrs",14216855,5827192,47.9,19.6,29660538
"2021-03-03","Ages_65-74_yrs",13829464,5561041,46.6,18.7,29660538
"2021-03-02","Ages_65-74_yrs",13482340,5316767,45.5,17.9,29660538
"2021-03-01","Ages_65-74_yrs",13188533,5171510,44.5,17.4,29660538
"2021-02-28","Ages_65-74_yrs",12846399,4947332,43.3,16.7,29660538
"2021-02-27","Ages_65-74_yrs",12405038,4639591,41.8,15.6,29660538
"2021-02-26","Ages_65-74_yrs",11957663,4301526,40.3,14.5,29660538
"2021-02-25","Ages_65-74_yrs",11576216,3998151,39,13.5,29660538
"2021-02-24","Ages_65-74_yrs",11281126,3748860,38,12.6,29660538
"2021-02-23","Ages_65-74_yrs",11038169,3554021,37.2,12,29660538
"2021-02-22","Ages_65-74_yrs",10911452,3442734,36.8,11.6,29660538
"2021-02-21","Ages_65-74_yrs",10739658,3290702,36.2,11.1,29660538
"2021-02-20","Ages_65-74_yrs",10455041,3020052,35.2,10.2,29660538
"2021-02-19","Ages_65-74_yrs",10163593,2793543,34.3,9.4,29660538
"2021-02-18","Ages_65-74_yrs",9799485,2556933,33,8.6,29660538
"2021-02-17","Ages_65-74_yrs",9525879,2359678,32.1,8,29660538
"2021-02-16","Ages_65-74_yrs",9309237,2243537,31.4,7.6,29660538
"2021-02-15","Ages_65-74_yrs",9136280,2145722,30.8,7.2,29660538
"2021-02-14","Ages_65-74_yrs",8832413,2018084,29.8,6.8,29660538
"2021-02-13","Ages_65-74_yrs",8405000,1791848,28.3,6,29660538
"2021-02-12","Ages_65-74_yrs",7979633,1585561,26.9,5.3,29660538
"2021-02-11","Ages_65-74_yrs",7601040,1387343,25.6,4.7,29660538
"2021-02-10","Ages_65-74_yrs",7296650,1244805,24.6,4.2,29660538
"2021-02-09","Ages_65-74_yrs",7010449,1124927,23.6,3.8,29660538
"2021-02-08","Ages_65-74_yrs",6831468,1061480,23,3.6,29660538
"2021-02-07","Ages_65-74_yrs",6594815,1003779,22.2,3.4,29660538
"2021-02-06","Ages_65-74_yrs",6206989,866088,20.9,2.9,29660538
"2021-02-05","Ages_65-74_yrs",5794754,732374,19.5,2.5,29660538
"2021-02-04","Ages_65-74_yrs",5479895,655092,18.5,2.2,29660538
"2021-02-03","Ages_65-74_yrs",5207544,578534,17.6,2,29660538
"2021-02-02","Ages_65-74_yrs",4999858,528149,16.9,1.8,29660538
"2021-02-01","Ages_65-74_yrs",4875866,505790,16.4,1.7,29660538
"2021-01-31","Ages_65-74_yrs",4644157,471365,15.7,1.6,29660538
"2021-01-30","Ages_65-74_yrs",4318326,426500,14.6,1.4,29660538
"2021-01-29","Ages_65-74_yrs",3990934,372471,13.5,1.3,29660538
"2021-01-28","Ages_65-74_yrs",3671786,316404,12.4,1.1,29660538
"2021-01-27","Ages_65-74_yrs",3377710,273337,11.4,0.9,29660538
"2021-01-26","Ages_65-74_yrs",3168752,244392,10.7,0.8,29660538
"2021-01-25","Ages_65-74_yrs",3007375,234746,10.1,0.8,29660538
"2021-01-24","Ages_65-74_yrs",2817332,225092,9.5,0.8,29660538
"2021-01-23","Ages_65-74_yrs",2524198,208030,8.5,0.7,29660538
"2021-01-22","Ages_65-74_yrs",2237957,184272,7.5,0.6,29660538
"2021-01-21","Ages_65-74_yrs",1977985,155680,6.7,0.5,29660538
"2021-01-20","Ages_65-74_yrs",1811228,137349,6.1,0.5,29660538
"2021-01-19","Ages_65-74_yrs",1655135,126590,5.6,0.4,29660538
"2021-01-18","Ages_65-74_yrs",1575267,122387,5.3,0.4,29660538
"2021-01-17","Ages_65-74_yrs",1470228,117243,5,0.4,29660538
"2021-01-16","Ages_65-74_yrs",1301574,108112,4.4,0.4,29660538
"2021-01-15","Ages_65-74_yrs",1103389,96203,3.7,0.3,29660538
"2021-01-14","Ages_65-74_yrs",980929,79556,3.3,0.3,29660538
"2021-01-13","Ages_65-74_yrs",878521,63187,3,0.2,29660538
"2021-01-12","Ages_65-74_yrs",785723,48325,2.6,0.2,29660538
"2021-01-11","Ages_65-74_yrs",738095,43646,2.5,0.1,29660538
"2021-01-10","Ages_65-74_yrs",696871,37083,2.3,0.1,29660538
"2021-01-09","Ages_65-74_yrs",585589,22993,2,0.1,29660538
"2021-01-08","Ages_65-74_yrs",500295,12473,1.7,0,29660538
"2021-01-07","Ages_65-74_yrs",423281,5947,1.4,0,29660538
"2021-01-06","Ages_65-74_yrs",363009,2455,1.2,0,29660538
"2021-01-05","Ages_65-74_yrs",321261,1355,1.1,0,29660538
"2021-01-04","Ages_65-74_yrs",309074,1268,1,0,29660538
"2021-01-03","Ages_65-74_yrs",290958,1192,1,0,29660538
"2021-01-02","Ages_65-74_yrs",274594,1125,0.9,0,29660538
"2021-01-01","Ages_65-74_yrs",245891,989,0.8,0,29660538
"2020-12-31","Ages_65-74_yrs",199802,796,0.7,0,29660538
"2020-12-30","Ages_65-74_yrs",161618,603,0.5,0,29660538
"2020-12-29","Ages_65-74_yrs",132949,392,0.4,0,29660538
"2020-12-28","Ages_65-74_yrs",124340,341,0.4,0,29660538
"2020-12-27","Ages_65-74_yrs",118029,324,0.4,0,29660538
"2020-12-26","Ages_65-74_yrs",111285,306,0.4,0,29660538
"2020-12-25","Ages_65-74_yrs",98655,266,0.3,0,29660538
"2020-12-24","Ages_65-74_yrs",71927,200,0.2,0,29660538
"2020-12-23","Ages_65-74_yrs",50738,130,0.2,0,29660538
"2020-12-22","Ages_65-74_yrs",36906,102,0.1,0,29660538
"2020-12-21","Ages_65-74_yrs",30562,80,0.1,0,29660538
"2020-12-20","Ages_65-74_yrs",23427,55,0.1,0,29660538
"2020-12-19","Ages_65-74_yrs",10996,30,0,0,29660538
"2020-12-18","Ages_65-74_yrs",3929,7,0,0,29660538
"2020-12-17","Ages_65-74_yrs",791,2,0,0,29660538
"2020-12-16","Ages_65-74_yrs",68,0,0,0,29660538
"2021-05-19","Ages_50-64_yrs",39597200,32017144,67.5,54.5,58699376
"2021-05-18","Ages_50-64_yrs",39476597,31785538,67.3,54.1,58699376
"2021-05-17","Ages_50-64_yrs",39392430,31647681,67.1,53.9,58699376
"2021-05-16","Ages_50-64_yrs",39293495,31467385,66.9,53.6,58699376
"2021-05-15","Ages_50-64_yrs",39148387,31195736,66.7,53.1,58699376
"2021-05-14","Ages_50-64_yrs",38970515,30834795,66.4,52.5,58699376
"2021-05-13","Ages_50-64_yrs",38833401,30539784,66.2,52,58699376
"2021-05-12","Ages_50-64_yrs",38679282,30205938,65.9,51.5,58699376
"2021-05-11","Ages_50-64_yrs",38558654,29949675,65.7,51,58699376
"2021-05-10","Ages_50-64_yrs",38416800,29720605,65.4,50.6,58699376
"2021-05-09","Ages_50-64_yrs",38255039,29407298,65.2,50.1,58699376
"2021-05-08","Ages_50-64_yrs",38066635,29001549,64.9,49.4,58699376
"2021-05-07","Ages_50-64_yrs",37848662,28555653,64.5,48.6,58699376
"2021-05-06","Ages_50-64_yrs",37585557,28042456,64,47.8,58699376
"2021-05-05","Ages_50-64_yrs",37291738,27576568,63.5,47,58699376
"2021-05-04","Ages_50-64_yrs",37134637,27264319,63.3,46.4,58699376
"2021-05-03","Ages_50-64_yrs",37044312,27092927,63.1,46.2,58699376
"2021-05-02","Ages_50-64_yrs",36939475,26883736,62.9,45.8,58699376
"2021-05-01","Ages_50-64_yrs",36746833,26481134,62.6,45.1,58699376
"2021-04-30","Ages_50-64_yrs",36423339,25874514,62.1,44.1,58699376
"2021-04-29","Ages_50-64_yrs",36159444,25377844,61.6,43.2,58699376
"2021-04-28","Ages_50-64_yrs",35900435,24887535,61.2,42.4,58699376
"2021-04-27","Ages_50-64_yrs",35680703,24476948,60.8,41.7,58699376
"2021-04-26","Ages_50-64_yrs",35507718,24209316,60.5,41.2,58699376
"2021-04-25","Ages_50-64_yrs",35276802,23827045,60.1,40.6,58699376
"2021-04-24","Ages_50-64_yrs",34964918,23232425,59.6,39.6,58699376
"2021-04-23","Ages_50-64_yrs",34633172,22568041,59,38.4,58699376
"2021-04-22","Ages_50-64_yrs",34301578,21913317,58.4,37.3,58699376
"2021-04-21","Ages_50-64_yrs",33995719,21335166,57.9,36.3,58699376
"2021-04-20","Ages_50-64_yrs",33721305,20855204,57.4,35.5,58699376
"2021-04-19","Ages_50-64_yrs",33502693,20558243,57.1,35,58699376
"2021-04-18","Ages_50-64_yrs",33271140,20177278,56.7,34.4,58699376
"2021-04-17","Ages_50-64_yrs",32843071,19469968,56,33.2,58699376
"2021-04-16","Ages_50-64_yrs",32397335,18767649,55.2,32,58699376
"2021-04-15","Ages_50-64_yrs",31878234,18083044,54.3,30.8,58699376
"2021-04-14","Ages_50-64_yrs",31392053,17434341,53.5,29.7,58699376
"2021-04-13","Ages_50-64_yrs",30912252,16901506,52.7,28.8,58699376
"2021-04-12","Ages_50-64_yrs",30547905,16498271,52,28.1,58699376
"2021-04-11","Ages_50-64_yrs",30133256,15985341,51.3,27.2,58699376
"2021-04-10","Ages_50-64_yrs",29560626,15338693,50.4,26.1,58699376
"2021-04-09","Ages_50-64_yrs",28889692,14621081,49.2,24.9,58699376
"2021-04-08","Ages_50-64_yrs",28227351,13965124,48.1,23.8,58699376
"2021-04-07","Ages_50-64_yrs",27633857,13382714,47.1,22.8,58699376
"2021-04-06","Ages_50-64_yrs",27142379,12929749,46.2,22,58699376
"2021-04-05","Ages_50-64_yrs",25880653,11968639,44.1,20.4,58699376
"2021-04-04","Ages_50-64_yrs",25876958,11960739,44.1,20.4,58699376
"2021-04-03","Ages_50-64_yrs",25867139,11942534,44.1,20.3,58699376
"2021-04-02","Ages_50-64_yrs",25127053,11398887,42.8,19.4,58699376
"2021-04-01","Ages_50-64_yrs",24385139,10922426,41.5,18.6,58699376
"2021-03-31","Ages_50-64_yrs",23740072,10536518,40.4,17.9,58699376
"2021-03-30","Ages_50-64_yrs",23218231,10233418,39.6,17.4,58699376
"2021-03-29","Ages_50-64_yrs",22878667,10038494,39,17.1,58699376
"2021-03-28","Ages_50-64_yrs",22418156,9770114,38.2,16.6,58699376
"2021-03-27","Ages_50-64_yrs",21706934,9416372,37,16,58699376
"2021-03-26","Ages_50-64_yrs",20934351,9085669,35.7,15.5,58699376
"2021-03-25","Ages_50-64_yrs",20141794,8801495,34.3,15,58699376
"2021-03-24","Ages_50-64_yrs",19464471,8574550,33.2,14.6,58699376
"2021-03-23","Ages_50-64_yrs",18860511,8372552,32.1,14.3,58699376
"2021-03-22","Ages_50-64_yrs",18470571,8231027,31.5,14,58699376
"2021-03-21","Ages_50-64_yrs",17976089,8060834,30.6,13.7,58699376
"2021-03-20","Ages_50-64_yrs",17220536,7828053,29.3,13.3,58699376
"2021-03-19","Ages_50-64_yrs",16416675,7602674,28,13,58699376
"2021-03-18","Ages_50-64_yrs",15803934,7422127,26.9,12.6,58699376
"2021-03-17","Ages_50-64_yrs",15160801,7228186,25.8,12.3,58699376
"2021-03-16","Ages_50-64_yrs",14652806,7036988,25,12,58699376
"2021-03-15","Ages_50-64_yrs",14309496,6898507,24.4,11.8,58699376
"2021-03-14","Ages_50-64_yrs",13903354,6738296,23.7,11.5,58699376
"2021-03-13","Ages_50-64_yrs",13315341,6526517,22.7,11.1,58699376
"2021-03-12","Ages_50-64_yrs",12593489,6260482,21.5,10.7,58699376
"2021-03-11","Ages_50-64_yrs",12013135,6052726,20.5,10.3,58699376
"2021-03-10","Ages_50-64_yrs",11532527,5875737,19.6,10,58699376
"2021-03-09","Ages_50-64_yrs",11157367,5725102,19,9.8,58699376
"2021-03-08","Ages_50-64_yrs",10893369,5615720,18.6,9.6,58699376
"2021-03-07","Ages_50-64_yrs",10566432,5483612,18,9.3,58699376
"2021-03-06","Ages_50-64_yrs",10154712,5325148,17.3,9.1,58699376
"2021-03-05","Ages_50-64_yrs",9728647,5167022,16.6,8.8,58699376
"2021-03-04","Ages_50-64_yrs",9397585,5042144,16,8.6,58699376
"2021-03-03","Ages_50-64_yrs",9146828,4935509,15.6,8.4,58699376
"2021-03-02","Ages_50-64_yrs",8919418,4834864,15.2,8.2,58699376
"2021-03-01","Ages_50-64_yrs",8737553,4757565,14.9,8.1,58699376
"2021-02-28","Ages_50-64_yrs",8523711,4655005,14.5,7.9,58699376
"2021-02-27","Ages_50-64_yrs",8260368,4507451,14.1,7.7,58699376
"2021-02-26","Ages_50-64_yrs",8018903,4356928,13.7,7.4,58699376
"2021-02-25","Ages_50-64_yrs",7815984,4210227,13.3,7.2,58699376
"2021-02-24","Ages_50-64_yrs",7666522,4092681,13.1,7,58699376
"2021-02-23","Ages_50-64_yrs",7549457,4002128,12.9,6.8,58699376
"2021-02-22","Ages_50-64_yrs",7477283,3943756,12.7,6.7,58699376
"2021-02-21","Ages_50-64_yrs",7387884,3857738,12.6,6.6,58699376
"2021-02-20","Ages_50-64_yrs",7249531,3716528,12.4,6.3,58699376
"2021-02-19","Ages_50-64_yrs",7112184,3590064,12.1,6.1,58699376
"2021-02-18","Ages_50-64_yrs",6963897,3458995,11.9,5.9,58699376
"2021-02-17","Ages_50-64_yrs",6845492,3357386,11.7,5.7,58699376
"2021-02-16","Ages_50-64_yrs",6750562,3291908,11.5,5.6,58699376
"2021-02-15","Ages_50-64_yrs",6700156,3249199,11.4,5.5,58699376
"2021-02-14","Ages_50-64_yrs",6577709,3160463,11.2,5.4,58699376
"2021-02-13","Ages_50-64_yrs",6388234,2990813,10.9,5.1,58699376
"2021-02-12","Ages_50-64_yrs",6213565,2818331,10.6,4.8,58699376
"2021-02-11","Ages_50-64_yrs",6060636,2668196,10.3,4.5,58699376
"2021-02-10","Ages_50-64_yrs",5939859,2545189,10.1,4.3,58699376
"2021-02-09","Ages_50-64_yrs",5812042,2428845,9.9,4.1,58699376
"2021-02-08","Ages_50-64_yrs",5727406,2365569,9.8,4,58699376
"2021-02-07","Ages_50-64_yrs",5625868,2287992,9.6,3.9,58699376
"2021-02-06","Ages_50-64_yrs",5467418,2128562,9.3,3.6,58699376
"2021-02-05","Ages_50-64_yrs",5281293,1950095,9,3.3,58699376
"2021-02-04","Ages_50-64_yrs",5157693,1825841,8.8,3.1,58699376
"2021-02-03","Ages_50-64_yrs",5036325,1705463,8.6,2.9,58699376
"2021-02-02","Ages_50-64_yrs",4956405,1634572,8.4,2.8,58699376
"2021-02-01","Ages_50-64_yrs",4897161,1601766,8.3,2.7,58699376
"2021-01-31","Ages_50-64_yrs",4790058,1542913,8.2,2.6,58699376
"2021-01-30","Ages_50-64_yrs",4624573,1442336,7.9,2.5,58699376
"2021-01-29","Ages_50-64_yrs",4459688,1322211,7.6,2.3,58699376
"2021-01-28","Ages_50-64_yrs",4296039,1180518,7.3,2,58699376
"2021-01-27","Ages_50-64_yrs",4164979,1059801,7.1,1.8,58699376
"2021-01-26","Ages_50-64_yrs",4049926,969365,6.9,1.7,58699376
"2021-01-25","Ages_50-64_yrs",3959788,941888,6.7,1.6,58699376
"2021-01-24","Ages_50-64_yrs",3844684,904216,6.5,1.5,58699376
"2021-01-23","Ages_50-64_yrs",3652008,846946,6.2,1.4,58699376
"2021-01-22","Ages_50-64_yrs",3482136,773022,5.9,1.3,58699376
"2021-01-21","Ages_50-64_yrs",3301342,671813,5.6,1.1,58699376
"2021-01-20","Ages_50-64_yrs",3162618,600099,5.4,1,58699376
"2021-01-19","Ages_50-64_yrs",3062378,560262,5.2,1,58699376
"2021-01-18","Ages_50-64_yrs",2995996,545828,5.1,0.9,58699376
"2021-01-17","Ages_50-64_yrs",2887688,528095,4.9,0.9,58699376
"2021-01-16","Ages_50-64_yrs",2711707,494761,4.6,0.8,58699376
"2021-01-15","Ages_50-64_yrs",2524560,447263,4.3,0.8,58699376
"2021-01-14","Ages_50-64_yrs",2359496,376865,4,0.6,58699376
